subject_name,target_mode,perturbation_type,trial_number,trial_name,feedback_type,target_pos,changed_angels,error_angles,perturbed_angels
Helenö,sequence,gradual,227,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.19413825605663793,10.0
Helenö,sequence,gradual,228,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.16801835937899412,10.0
Helenö,sequence,gradual,229,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.0008053697794697667,10.0
Helenö,sequence,gradual,230,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.3858416828048875,10.0
Helenö,sequence,gradual,231,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.24173925098179783,10.0
Helenö,sequence,gradual,232,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.268715992185491,10.0
Helenö,sequence,gradual,233,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.006637001949058585,10.0
Helenö,sequence,gradual,234,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.12129175246270651,10.0
Helenö,sequence,gradual,235,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.17756321895429594,10.0
Helenö,sequence,gradual,236,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.06188563573100653,10.0
Helenö,sequence,gradual,237,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.3557525443606351,10.0
Helenö,sequence,gradual,238,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.34645233248246277,10.0
Helenö,sequence,gradual,239,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.07987990463035133,10.0
Helenö,sequence,gradual,240,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.07983513335383291,10.0
Helenö,sequence,gradual,241,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.017063745746245085,10.0
Helenö,sequence,gradual,242,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.15861070397551336,10.0
Helenö,sequence,gradual,243,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.19076526560255247,10.0
Helenö,sequence,gradual,244,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.0469403863188802,10.0
Helenö,sequence,gradual,245,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.012267004692706363,10.0
Helenö,sequence,gradual,246,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.03633199322600705,10.0
Helenö,sequence,gradual,247,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.4306843077650364,10.0
Helenö,sequence,gradual,248,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.3501250871496131,10.0
Helenö,sequence,gradual,249,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.09800535349479111,10.0
Helenö,sequence,gradual,250,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.21780721901608274,10.0
Helenö,sequence,gradual,251,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.3257506153458736,10.0
Helenö,sequence,gradual,252,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.10595204501227315,10.0
Helenö,sequence,gradual,253,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.05611845483106659,10.0
Helenö,sequence,gradual,254,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.10376673380567827,10.0
Helenö,sequence,gradual,255,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.1905571945284753,10.0
Helenö,sequence,gradual,256,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.1547986452778235,10.0
Helenö,sequence,gradual,257,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.04901333490588705,10.0
Helenö,sequence,gradual,258,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.09269717559807433,10.0
Helenö,sequence,gradual,259,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.0903946846682619,10.0
Helenö,sequence,gradual,260,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.03789909530930924,10.0
Helenö,sequence,gradual,261,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.04170462567413702,10.0
Helenö,sequence,gradual,262,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.040728878833083015,10.0
Helenö,sequence,gradual,263,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.06896656913616367,10.0
Helenö,sequence,gradual,264,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.1823790111522375,10.0
Helenö,sequence,gradual,265,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.15499143907175916,10.0
Helenö,sequence,gradual,266,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.019601067611773215,10.0
Helenö,sequence,gradual,267,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.014403725985803695,10.0
Helenö,sequence,gradual,268,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.28696005602962316,10.0
Helenö,sequence,gradual,269,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.02978957847134417,10.0
Helenö,sequence,gradual,270,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.039153469181711975,10.0
Helenö,sequence,gradual,271,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.028424384029953287,10.0
Helenö,sequence,gradual,272,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.004851700920230684,10.0
Helenö,sequence,gradual,273,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.08038424861285781,10.0
Helenö,sequence,gradual,274,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.14587835000480032,10.0
Helenö,sequence,gradual,275,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.1713175021972384,10.0
Helenö,sequence,gradual,276,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.06966387725797751,10.0
Helenö,sequence,gradual,277,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.17139813922962066,10.0
Helenö,sequence,gradual,278,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.11661494126849037,10.0
Helenö,sequence,gradual,279,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.3044953376093701,10.0
Helenö,sequence,gradual,280,Gradual Perturbation,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.313890953914284,10.0
Helenö,sequence,gradual,281,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.3930625972645681,10.0
Helenö,sequence,gradual,282,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.26301688152957436,10.0
Helenö,sequence,gradual,283,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.31074595976356517,10.0
Helenö,sequence,gradual,284,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.1703091420503318,10.0
Helenö,sequence,gradual,285,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.18010403607928463,10.0
Helenö,sequence,gradual,286,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.2170940281821795,10.0
Helenö,sequence,gradual,287,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.1516702905489851,10.0
Helenö,sequence,gradual,288,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.022333310386382643,10.0
Helenö,sequence,gradual,289,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.13820093197342603,10.0
Helenö,sequence,gradual,290,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.002590315404539467,10.0
Helenö,sequence,gradual,291,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.08637250508615674,10.0
Helenö,sequence,gradual,292,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,nan,10.0
Helenö,sequence,gradual,293,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.10799953037783869,10.0
Helenö,sequence,gradual,294,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.21531263632531988,10.0
Helenö,sequence,gradual,295,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.018349005347682135,10.0
Helenö,sequence,gradual,296,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.138190714859761,10.0
Helenö,sequence,gradual,297,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.012067950565374186,10.0
Helenö,sequence,gradual,298,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.12226700234497997,10.0
Helenö,sequence,gradual,299,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,-0.027040115072351434,10.0
Helenö,sequence,gradual,300,Aftereffect,endpos,"[1049.9077862357726, 329.3939570022994]",70,0.03796348986031184,10.0
Helenö,sequence,gradual,301,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1478776412243359,10.0
Helenö,sequence,gradual,302,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.02087761669713628,10.0
Helenö,sequence,gradual,303,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.03936290585640956,10.0
Helenö,sequence,gradual,304,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.028464345024672433,10.0
Helenö,sequence,gradual,305,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.09268744747916213,10.0
Helenö,sequence,gradual,306,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.07794417488740102,10.0
Helenö,sequence,gradual,307,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.14288758036695381,10.0
Helenö,sequence,gradual,308,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.0930640117232795,10.0
Helenö,sequence,gradual,309,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.049118693901923915,10.0
Helenö,sequence,gradual,310,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.06630989290685974,10.0
Helenö,sequence,gradual,311,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1174197305661473,10.0
Helenö,sequence,gradual,312,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,nan,10.0
Helenö,sequence,gradual,313,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.07343641201673479,10.0
Helenö,sequence,gradual,314,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.05010619550964801,10.0
Helenö,sequence,gradual,315,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.09239637151369462,10.0
Helenö,sequence,gradual,316,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.054448510186754895,10.0
Helenö,sequence,gradual,317,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.09716697358521498,10.0
Helenö,sequence,gradual,318,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.14687596039550876,10.0
Helenö,sequence,gradual,319,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.006570033901894146,10.0
Helenö,sequence,gradual,320,No Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.03151695194909543,10.0
Helenö,sequence,gradual,321,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.41106324862394605,10.0
Helenö,sequence,gradual,322,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.08185050391745086,10.0
Helenö,sequence,gradual,323,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.7047587438775573,10.0
Helenö,sequence,gradual,324,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.4187191954652001,10.0
Helenö,sequence,gradual,325,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.13894924597221103,10.0
Helenö,sequence,gradual,326,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.1322129312200453,10.0
Helenö,sequence,gradual,327,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.03943848675007766,10.0
Helenö,sequence,gradual,328,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.029811354142248225,10.0
Helenö,sequence,gradual,329,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,nan,10.0
Helenö,sequence,gradual,330,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.12036458138107187,10.0
Helenö,sequence,gradual,331,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.04908822638829968,10.0
Helenö,sequence,gradual,332,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.13366267216156147,10.0
Helenö,sequence,gradual,333,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.02019952510065237,10.0
Helenö,sequence,gradual,334,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.034583257699801306,10.0
Helenö,sequence,gradual,335,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,nan,10.0
Helenö,sequence,gradual,336,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,nan,10.0
Helenö,sequence,gradual,337,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1364653554061077,10.0
Helenö,sequence,gradual,338,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.047650944687747554,10.0
Helenö,sequence,gradual,339,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.01639599910759837,10.0
Helenö,sequence,gradual,340,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.02315748146540675,10.0
Helenö,sequence,gradual,341,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.045798977750307834,10.0
Helenö,sequence,gradual,342,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.020925903695591774,10.0
Helenö,sequence,gradual,343,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.14224254586635499,10.0
Helenö,sequence,gradual,344,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.13244037978971668,10.0
Helenö,sequence,gradual,345,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.11352252185119283,10.0
Helenö,sequence,gradual,346,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.10913100957588906,10.0
Helenö,sequence,gradual,347,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.09257651156649271,10.0
Helenö,sequence,gradual,348,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.01208138123203284,10.0
Helenö,sequence,gradual,349,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.0007334508036480614,10.0
Helenö,sequence,gradual,350,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.039596315031595664,10.0
Helenö,sequence,gradual,351,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.07624697814118253,10.0
Helenö,sequence,gradual,352,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1701906099306405,10.0
Helenö,sequence,gradual,353,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.13721796251054363,10.0
Helenö,sequence,gradual,354,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.07324142440882087,10.0
Helenö,sequence,gradual,355,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.012210695882777678,10.0
Helenö,sequence,gradual,356,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.003343684243430234,10.0
Helenö,sequence,gradual,357,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1178441144174367,10.0
Helenö,sequence,gradual,358,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.11558490567654389,10.0
Helenö,sequence,gradual,359,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.23915628807943023,10.0
Helenö,sequence,gradual,360,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.1251328670006846,10.0
Helenö,sequence,gradual,361,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.13187589045087278,10.0
Helenö,sequence,gradual,362,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.042017379776656094,10.0
Helenö,sequence,gradual,363,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.06188563573100647,10.0
Helenö,sequence,gradual,364,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.01105648702873907,10.0
Helenö,sequence,gradual,365,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.05936147296757466,10.0
Helenö,sequence,gradual,366,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.037018703133299136,10.0
Helenö,sequence,gradual,367,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.05618363052869446,10.0
Helenö,sequence,gradual,368,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.05760837661501328,10.0
Helenö,sequence,gradual,369,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.07291051420431383,10.0
Helenö,sequence,gradual,370,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.14203632841297043,10.0
Helenö,sequence,gradual,371,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.03086246399033432,10.0
Helenö,sequence,gradual,372,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.052623910283476016,10.0
Helenö,sequence,gradual,373,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.06358085721057827,10.0
Helenö,sequence,gradual,374,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.0486784942979861,10.0
Helenö,sequence,gradual,375,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,nan,10.0
Helenö,sequence,gradual,376,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.11190864982728344,10.0
Helenö,sequence,gradual,377,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.14721762919720938,10.0
Helenö,sequence,gradual,378,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.28773916885045225,10.0
Helenö,sequence,gradual,379,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.12836114292362866,10.0
Helenö,sequence,gradual,380,Gradual Perturbation,rl,"[665.3939570022994, 150.0922137642275]",-20,0.08983182503294151,10.0
Helenö,sequence,gradual,381,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.22389586010752893,10.0
Helenö,sequence,gradual,382,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.19144391256697757,10.0
Helenö,sequence,gradual,383,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.12299746240498166,10.0
Helenö,sequence,gradual,384,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.11327529011515924,10.0
Helenö,sequence,gradual,385,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.07655677255162119,10.0
Helenö,sequence,gradual,386,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.010149600247712609,10.0
Helenö,sequence,gradual,387,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.06315655058396463,10.0
Helenö,sequence,gradual,388,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.012924124645490087,10.0
Helenö,sequence,gradual,389,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.04377832603203169,10.0
Helenö,sequence,gradual,390,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.09691054963656431,10.0
Helenö,sequence,gradual,391,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.07556755126804315,10.0
Helenö,sequence,gradual,392,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.05321623824044308,10.0
Helenö,sequence,gradual,393,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.02841206837669885,10.0
Helenö,sequence,gradual,394,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,-0.02132784349716066,10.0
Helenö,sequence,gradual,395,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.03051017331079864,10.0
Helenö,sequence,gradual,396,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.03973701732417867,10.0
Helenö,sequence,gradual,397,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.04676013253829292,10.0
Helenö,sequence,gradual,398,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.04384271660494421,10.0
Helenö,sequence,gradual,399,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.014329013082051034,10.0
Helenö,sequence,gradual,400,Aftereffect,rl,"[665.3939570022994, 150.0922137642275]",-20,0.09140957807389105,10.0
